player,season,team,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
Juan Iturbe,2015-2016,Bournemouth,2,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branislav Ivanović,2015-2016,Chelsea,33,33,2916,32.4,2,2,4,2,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0.06,0.06,0.12,0.06,0.12,0.0,0.0,0.0,0.0,0.0
Alex Iwobi,2015-2016,Arsenal,13,8,628,7.0,2,2,4,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.29,0.29,0.57,0.29,0.57,0.0,0.0,0.0,0.0,0.0
Phil Jagielka,2015-2016,Everton,21,21,1850,20.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl Janmaat,2015-2016,Newcastle Utd,32,32,2752,30.6,2,4,6,2,0,0,6,1,0.0,0.0,0.0,0.0,0,0,0.07,0.13,0.2,0.07,0.2,0.0,0.0,0.0,0.0,0.0
Adnan Januzaj,2015-2016,Manchester Utd,5,2,145,1.6,1,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.62,0.0,0.62,0.62,0.62,0.0,0.0,0.0,0.0,0.0
Matthew Jarvis,2015-2016,Norwich City,19,13,1017,11.3,1,1,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.09,0.09,0.18,0.09,0.18,0.0,0.0,0.0,0.0,0.0
Matthew Jarvis,2015-2016,West Ham,3,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mile Jedinak,2015-2016,Crystal Palace,27,16,1540,17.1,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikica Jelavić,2015-2016,West Ham,13,1,350,3.9,1,2,3,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.26,0.51,0.77,0.26,0.77,0.0,0.0,0.0,0.0,0.0
Carl Jenkinson,2015-2016,West Ham,20,13,1229,13.7,2,0,2,2,0,0,3,1,0.0,0.0,0.0,0.0,0,0,0.15,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0
Cameron Jerome,2015-2016,Norwich City,34,19,1777,19.7,3,2,5,3,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.15,0.1,0.25,0.15,0.25,0.0,0.0,0.0,0.0,0.0
Adam Johnson,2015-2016,Sunderland,19,11,1148,12.8,2,5,7,1,1,1,3,0,0.0,0.0,0.0,0.0,0,0,0.16,0.39,0.55,0.08,0.47,0.0,0.0,0.0,0.0,0.0
Bradley Johnson,2015-2016,Norwich City,4,1,154,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glen Johnson,2015-2016,Stoke City,25,25,2184,24.3,0,3,3,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0
Billy Jones,2015-2016,Sunderland,24,23,2032,22.6,1,1,2,1,0,0,8,0,0.0,0.0,0.0,0.0,0,0,0.04,0.04,0.09,0.04,0.09,0.0,0.0,0.0,0.0,0.0
Phil Jones,2015-2016,Manchester Utd,10,6,530,5.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siem de Jong,2015-2016,Newcastle Utd,18,3,454,5.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Joselu,2015-2016,Stoke City,22,10,1097,12.2,4,1,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.33,0.08,0.41,0.33,0.41,0.0,0.0,0.0,0.0,0.0
Juanmi,2015-2016,Southampton,12,0,173,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Younès Kaboul,2015-2016,Sunderland,23,22,2009,22.3,0,1,1,0,0,0,4,1,0.0,0.0,0.0,0.0,0,0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Sullay Kaikai,2015-2016,Crystal Palace,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Kane,2015-2016,Tottenham,38,38,3361,37.3,25,1,26,20,5,5,5,0,0.0,0.0,0.0,0.0,0,0,0.67,0.03,0.7,0.54,0.56,0.0,0.0,0.0,0.0,0.0
N'Golo Kanté,2015-2016,Leicester City,37,33,3022,33.6,1,4,5,1,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.03,0.12,0.15,0.03,0.15,0.0,0.0,0.0,0.0,0.0
Will Keane,2015-2016,Manchester Utd,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Kelly,2015-2016,Crystal Palace,13,11,1044,11.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenedy,2015-2016,Chelsea,14,4,556,6.2,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.16,0.0,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0
Jonjoe Kenny,2015-2016,Everton,1,0,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yann Kermorgant,2015-2016,Bournemouth,7,0,130,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wahbi Khazri,2015-2016,Sunderland,14,13,1071,11.9,2,1,3,2,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.17,0.08,0.25,0.17,0.25,0.0,0.0,0.0,0.0,0.0
Andy King,2015-2016,Leicester City,25,9,1062,11.8,2,1,3,2,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.17,0.08,0.25,0.17,0.25,0.0,0.0,0.0,0.0,0.0
Joshua King,2015-2016,Bournemouth,31,24,1913,21.3,6,2,8,6,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.28,0.09,0.38,0.28,0.38,0.0,0.0,0.0,0.0,0.0
Stephen Kingsley,2015-2016,Swansea City,4,4,355,3.9,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0
Jan Kirchhoff,2015-2016,Sunderland,15,14,1075,11.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timm Klose,2015-2016,Norwich City,10,10,848,9.4,1,0,1,1,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0
Aleksandar Kolarov,2015-2016,Manchester City,29,25,2283,25.4,3,3,6,3,0,1,3,0,0.0,0.0,0.0,0.0,0,0,0.12,0.12,0.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0
Vincent Kompany,2015-2016,Manchester City,14,13,1179,13.1,2,0,2,2,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0.15,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0
Arouna Koné,2015-2016,Everton,25,16,1456,16.2,5,4,9,5,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.31,0.25,0.56,0.31,0.56,0.0,0.0,0.0,0.0,0.0
Lamine Koné,2015-2016,Sunderland,15,15,1314,14.6,2,1,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.14,0.07,0.21,0.14,0.21,0.0,0.0,0.0,0.0,0.0
Laurent Koscielny,2015-2016,Arsenal,33,33,2845,31.6,4,0,4,4,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.13,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0
Cheikhou Kouyaté,2015-2016,West Ham,34,34,3007,33.4,5,2,7,5,0,0,5,1,0.0,0.0,0.0,0.0,0,0,0.15,0.06,0.21,0.15,0.21,0.0,0.0,0.0,0.0,0.0
Libor Kozák,2015-2016,Aston Villa,4,3,258,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrej Kramarić,2015-2016,Leicester City,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bojan Krkić,2015-2016,Stoke City,27,22,1697,18.9,7,1,8,5,2,2,2,0,0.0,0.0,0.0,0.0,0,0,0.37,0.05,0.42,0.27,0.32,0.0,0.0,0.0,0.0,0.0
Tim Krul,2015-2016,Newcastle Utd,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Lafferty,2015-2016,Norwich City,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Lallana,2015-2016,Liverpool,30,23,2107,23.4,4,6,10,4,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.17,0.26,0.43,0.17,0.43,0.0,0.0,0.0,0.0,0.0
Rickie Lambert,2015-2016,West Brom,19,5,625,6.9,1,1,2,0,1,1,2,0,0.0,0.0,0.0,0.0,0,0,0.14,0.14,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0
Érik Lamela,2015-2016,Tottenham,34,28,2371,26.3,5,9,14,5,0,0,9,0,0.0,0.0,0.0,0.0,0,0,0.19,0.34,0.53,0.19,0.53,0.0,0.0,0.0,0.0,0.0
Manuel Lanzini,2015-2016,West Ham,26,23,1910,21.2,6,2,8,6,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.28,0.09,0.38,0.28,0.38,0.0,0.0,0.0,0.0,0.0
Sebastian Larsson,2015-2016,Sunderland,18,6,554,6.2,0,1,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.16,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0
Jamaal Lascelles,2015-2016,Newcastle Utd,18,10,1152,12.8,2,0,2,2,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0.16,0.0,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0
Miguel Layún,2015-2016,Watford,3,2,131,1.5,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.69,0.0,0.69,0.69,0.69,0.0,0.0,0.0,0.0,0.0
Joe Ledley,2015-2016,Crystal Palace,19,11,981,10.9,1,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0
Lucas Leiva,2015-2016,Liverpool,27,21,1953,21.7,0,1,1,0,0,0,8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0
Jonathan Leko,2015-2016,West Brom,5,3,271,3.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0
Aaron Lennon,2015-2016,Everton,25,17,1538,17.1,5,0,5,5,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.29,0.0,0.29,0.29,0.29,0.0,0.0,0.0,0.0,0.0
Jeremain Lens,2015-2016,Sunderland,20,14,1294,14.4,3,3,6,3,0,0,4,1,0.0,0.0,0.0,0.0,0,0,0.21,0.21,0.42,0.21,0.42,0.0,0.0,0.0,0.0,0.0
Joleon Lescott,2015-2016,West Brom,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joleon Lescott,2015-2016,Aston Villa,30,30,2629,29.2,1,0,1,1,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.03,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0
Jesse Lingard,2015-2016,Manchester Utd,25,19,1632,18.1,4,1,5,4,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0.22,0.06,0.28,0.22,0.28,0.0,0.0,0.0,0.0,0.0
Hugo Lloris,2015-2016,Tottenham,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruben Loftus-Cheek,2015-2016,Chelsea,13,4,412,4.6,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.22,0.0,0.22,0.22,0.22,0.0,0.0,0.0,0.0,0.0
Shane Long,2015-2016,Southampton,28,23,2111,23.5,10,4,14,10,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.43,0.17,0.6,0.43,0.6,0.0,0.0,0.0,0.0,0.0
Donald Love,2015-2016,Manchester Utd,1,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dejan Lovren,2015-2016,Liverpool,24,22,1896,21.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romelu Lukaku,2015-2016,Everton,37,36,3169,35.2,18,6,24,17,1,2,3,0,0.0,0.0,0.0,0.0,0,0,0.51,0.17,0.68,0.48,0.65,0.0,0.0,0.0,0.0,0.0
Jordan Lyden,2015-2016,Aston Villa,4,2,153,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yann M'Vila,2015-2016,Sunderland,37,36,3186,35.4,1,4,5,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.03,0.11,0.14,0.03,0.14,0.0,0.0,0.0,0.0,0.0
Shaun MacDonald,2015-2016,Bournemouth,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riyad Mahrez,2015-2016,Leicester City,37,36,3034,33.7,17,11,28,13,4,6,1,0,0.0,0.0,0.0,0.0,0,0,0.5,0.33,0.83,0.39,0.71,0.0,0.0,0.0,0.0,0.0
Modibo Maïga,2015-2016,West Ham,3,0,27,0.3,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3.33,0.0,3.33,3.33,3.33,0.0,0.0,0.0,0.0,0.0
Sadio Mané,2015-2016,Southampton,37,30,2597,28.9,11,6,17,11,0,1,5,2,0.0,0.0,0.0,0.0,0,0,0.38,0.21,0.59,0.38,0.59,0.0,0.0,0.0,0.0,0.0
Eliaquim Mangala,2015-2016,Manchester City,23,23,2009,22.3,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vito Mannone,2015-2016,Sunderland,19,19,1710,19.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Manuel Jurado,2015-2016,Watford,27,27,2007,22.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Mariappa,2015-2016,Crystal Palace,3,3,255,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Martial,2015-2016,Manchester Utd,31,29,2632,29.2,11,4,15,11,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.38,0.14,0.51,0.38,0.51,0.0,0.0,0.0,0.0,0.0
Russell Martin,2015-2016,Norwich City,30,30,2698,30.0,3,0,3,3,0,0,4,1,0.0,0.0,0.0,0.0,0,0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Cuco Martina,2015-2016,Southampton,15,11,1085,12.1,1,1,2,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.08,0.08,0.17,0.08,0.17,0.0,0.0,0.0,0.0,0.0
Ryan Mason,2015-2016,Tottenham,22,8,805,8.9,1,0,1,1,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0
Juan Mata,2015-2016,Manchester Utd,38,34,2889,32.1,6,5,11,5,1,1,5,1,0.0,0.0,0.0,0.0,0,0,0.19,0.16,0.34,0.16,0.31,0.0,0.0,0.0,0.0,0.0
Nemanja Matić,2015-2016,Chelsea,33,28,2415,26.8,2,2,4,2,0,0,5,1,0.0,0.0,0.0,0.0,0,0,0.07,0.07,0.15,0.07,0.15,0.0,0.0,0.0,0.0,0.0
Adam Matthews,2015-2016,Sunderland,1,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Mbabu,2015-2016,Newcastle Utd,3,2,143,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chancel Mbemba,2015-2016,Newcastle Utd,33,33,2923,32.5,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dieumerci Mbokani,2015-2016,Norwich City,29,15,1595,17.7,7,1,8,7,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.39,0.06,0.45,0.39,0.45,0.0,0.0,0.0,0.0,0.0
James McArthur,2015-2016,Crystal Palace,28,26,2185,24.3,2,2,4,2,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0.08,0.08,0.16,0.08,0.16,0.0,0.0,0.0,0.0,0.0
Gareth McAuley,2015-2016,West Brom,34,34,3060,34.0,1,0,1,1,0,0,4,1,0.0,0.0,0.0,0.0,0,0,0.03,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0
Alex McCarthy,2015-2016,Crystal Palace,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James McCarthy,2015-2016,Everton,29,29,2429,27.0,2,2,4,2,0,0,6,1,0.0,0.0,0.0,0.0,0,0,0.07,0.07,0.15,0.07,0.15,0.0,0.0,0.0,0.0,0.0
James McClean,2015-2016,West Brom,35,28,2413,26.8,2,2,4,2,0,0,7,1,0.0,0.0,0.0,0.0,0,0,0.07,0.07,0.15,0.07,0.15,0.0,0.0,0.0,0.0,0.0
Callum McManaman,2015-2016,West Brom,12,2,281,3.1,0,1,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.32,0.32,0.0,0.32,0.0,0.0,0.0,0.0,0.0
Paddy McNair,2015-2016,Manchester Utd,8,3,314,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Memphis,2015-2016,Manchester Utd,29,16,1484,16.5,2,0,2,2,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.12,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0
Per Mertesacker,2015-2016,Arsenal,24,24,2048,22.8,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Miazga,2015-2016,Chelsea,2,2,135,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon Mignolet,2015-2016,Liverpool,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Milner,2015-2016,Liverpool,28,28,2409,26.8,5,11,16,4,1,1,10,1,0.0,0.0,0.0,0.0,0,0,0.19,0.41,0.6,0.15,0.56,0.0,0.0,0.0,0.0,0.0
Tyrone Mings,2015-2016,Bournemouth,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
