player,season,team,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
Lionel Messi,2022-2023,Paris S-G,32,32,2837,31.5,16,16,32,16,0,0,0,0,15.5,15.5,13.4,28.9,114,300,0.51,0.51,1.02,0.51,1.02,0.49,0.43,0.92,0.49,0.92
Amine Messoussa,2022-2023,Lille,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkadiusz Milik,2022-2023,Marseille,2,2,129,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.4,1,1,0.0,0.0,0.0,0.0,0.0,0.1,0.17,0.27,0.1,0.27
Takumi Minamino,2022-2023,Monaco,18,10,724,8.0,1,3,4,1,0,0,2,0,1.9,1.9,1.4,3.2,26,28,0.12,0.37,0.5,0.12,0.5,0.23,0.17,0.4,0.23,0.4
Terem Moffi,2022-2023,Nice,16,15,1328,14.8,6,3,9,6,0,0,2,0,8.3,8.3,2.9,11.1,25,20,0.41,0.2,0.61,0.41,0.61,0.56,0.19,0.75,0.56,0.75
Terem Moffi,2022-2023,Lorient,18,17,1386,15.4,12,0,12,11,1,2,1,0,7.3,5.7,0.5,6.2,29,20,0.78,0.0,0.78,0.71,0.71,0.47,0.03,0.5,0.37,0.4
Mostafa Mohamed,2022-2023,Nantes,36,18,1939,21.5,8,2,10,8,0,0,1,0,7.3,7.3,1.7,9.0,13,22,0.37,0.09,0.46,0.37,0.46,0.34,0.08,0.42,0.34,0.42
Florent Mollet,2022-2023,Nantes,19,11,1089,12.1,1,2,3,1,0,0,3,0,1.2,1.2,2.8,4.0,25,73,0.08,0.17,0.25,0.08,0.25,0.1,0.23,0.33,0.1,0.33
Marlos Moreno,2022-2023,Troyes,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lebo Mothiba,2022-2023,Strasbourg,19,3,435,4.8,3,0,3,3,0,0,0,0,1.1,1.1,0.1,1.1,7,7,0.62,0.0,0.62,0.62,0.62,0.22,0.02,0.23,0.22,0.23
Steve Mounié,2022-2023,Brest,23,20,1655,18.4,6,0,6,5,1,1,2,0,7.3,6.5,0.8,7.3,23,32,0.33,0.0,0.33,0.27,0.27,0.4,0.04,0.44,0.35,0.4
Bevic Moussiti-Oko,2022-2023,Ajaccio,17,7,698,7.8,1,0,1,1,0,0,1,0,1.8,1.8,0.8,2.7,10,10,0.13,0.0,0.13,0.13,0.13,0.24,0.11,0.35,0.24,0.35
Samuel Moutoussamy,2022-2023,Nantes,35,27,2399,26.7,0,2,2,0,0,0,8,0,1.7,1.7,1.0,2.7,41,156,0.0,0.08,0.08,0.0,0.08,0.07,0.04,0.1,0.07,0.1
François Mughe,2022-2023,Marseille,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordi Mukiele,2022-2023,Paris S-G,19,12,1137,12.6,0,3,3,0,0,0,0,0,1.0,1.0,2.1,3.1,19,26,0.0,0.24,0.24,0.0,0.24,0.08,0.17,0.25,0.08,0.25
Marshall Munetsi,2022-2023,Reims,34,31,2700,30.0,7,3,10,7,0,0,6,0,9.4,9.4,3.1,12.5,33,95,0.23,0.1,0.33,0.23,0.33,0.31,0.1,0.42,0.31,0.42
Yvon Mvogo,2022-2023,Lorient,21,21,1812,20.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan N'Goumou,2022-2023,Toulouse,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25
Youssouf Ndayishimiye,2022-2023,Nice,10,6,568,6.3,1,0,1,1,0,0,2,0,0.5,0.5,0.1,0.5,7,30,0.16,0.0,0.16,0.16,0.16,0.08,0.01,0.08,0.08,0.08
Papa Ndiaga Yade,2022-2023,Troyes,14,6,568,6.3,0,2,2,0,0,0,1,1,0.7,0.7,1.3,1.9,29,16,0.0,0.32,0.32,0.0,0.32,0.11,0.2,0.31,0.11,0.31
Neymar,2022-2023,Paris S-G,20,18,1545,17.2,13,11,24,11,2,2,6,1,8.1,6.5,8.8,15.3,69,161,0.76,0.64,1.4,0.64,1.28,0.47,0.51,0.98,0.38,0.89
Ibrahima Niane,2022-2023,Angers,16,15,1136,12.6,2,0,2,2,0,0,4,0,3.4,3.4,0.5,3.9,11,24,0.16,0.0,0.16,0.16,0.16,0.27,0.04,0.31,0.27,0.31
M'Baye Niang,2022-2023,Auxerre,30,17,1482,16.5,6,0,6,3,3,3,2,2,7.2,4.9,0.6,5.4,17,30,0.36,0.0,0.36,0.18,0.18,0.44,0.03,0.47,0.3,0.33
Rasmus Nicolaisen,2022-2023,Toulouse,34,34,2995,33.3,0,2,2,0,0,0,7,1,1.2,1.2,0.8,2.0,21,114,0.0,0.06,0.06,0.0,0.06,0.04,0.02,0.06,0.04,0.06
Arnaud Nordin,2022-2023,Montpellier,36,30,2401,26.7,9,3,12,9,0,0,4,0,6.5,6.5,2.9,9.4,109,63,0.34,0.11,0.45,0.34,0.45,0.24,0.11,0.35,0.24,0.35
Riad Nouri,2022-2023,Ajaccio,33,16,1693,18.8,1,1,2,1,0,1,3,0,2.4,1.6,2.2,3.8,33,39,0.05,0.05,0.11,0.05,0.11,0.13,0.12,0.24,0.08,0.2
Alexander Nübel,2022-2023,Monaco,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerzino Nyamsi,2022-2023,Strasbourg,20,19,1578,17.5,1,1,2,1,0,0,4,1,1.5,1.5,0.1,1.6,13,68,0.06,0.06,0.11,0.06,0.11,0.09,0.01,0.09,0.09,0.09
Wilson Odobert,2022-2023,Troyes,32,19,1764,19.6,4,2,6,4,0,0,0,0,2.6,2.6,1.8,4.4,72,47,0.2,0.1,0.31,0.2,0.31,0.13,0.09,0.23,0.13,0.23
Florent Ogier,2022-2023,Clermont Foot,26,18,1701,18.9,0,1,1,0,0,0,4,0,0.2,0.2,1.3,1.5,4,57,0.0,0.05,0.05,0.0,0.05,0.01,0.07,0.08,0.01,0.08
Warmed Omari,2022-2023,Rennes,16,15,1363,15.1,0,0,0,0,0,0,2,1,0.6,0.6,0.4,1.0,4,58,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.06,0.04,0.06
Jonas Omlin,2022-2023,Montpellier,14,14,1166,13.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ado Onaiwu,2022-2023,Toulouse,34,9,1082,12.0,2,1,3,2,0,0,0,0,1.6,1.6,1.1,2.7,11,30,0.17,0.08,0.25,0.17,0.25,0.13,0.09,0.23,0.13,0.23
Jean Onana,2022-2023,Lens,21,9,810,9.0,0,0,0,0,0,0,3,0,0.4,0.4,0.4,0.8,12,29,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08
Loïs Openda,2022-2023,Lens,38,29,2517,28.0,21,4,25,20,1,1,2,0,18.4,17.6,4.0,21.6,61,42,0.75,0.14,0.89,0.72,0.86,0.66,0.14,0.8,0.63,0.77
Dango Ouattara,2022-2023,Lorient,18,18,1548,17.2,6,5,11,6,0,0,3,1,5.2,5.2,3.1,8.3,64,39,0.35,0.29,0.64,0.35,0.64,0.3,0.18,0.48,0.3,0.48
Zinédine Ould Khaled,2022-2023,Angers,4,0,51,0.6,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,5,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54,0.54,0.54
Azzedine Ounahi,2022-2023,Marseille,7,1,121,1.3,1,0,1,1,0,0,0,0,0.7,0.7,0.2,0.9,6,5,0.74,0.0,0.74,0.74,0.74,0.5,0.16,0.65,0.5,0.65
Azzedine Ounahi,2022-2023,Angers,15,13,1129,12.5,0,0,0,0,0,0,1,0,1.8,1.8,1.6,3.4,53,87,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.27,0.14,0.27
Adam Ounas,2022-2023,Lille,21,12,1064,11.8,1,1,2,1,0,0,2,0,2.3,2.3,2.8,5.1,55,66,0.08,0.08,0.17,0.08,0.17,0.2,0.23,0.43,0.2,0.43
Ante Palaversa,2022-2023,Troyes,2,0,31,0.3,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,0,0,2.9,0.0,2.9,2.9,2.9,1.47,0.19,1.66,1.47,1.66
Nicolas Pallois,2022-2023,Nantes,26,26,2213,24.6,1,0,1,1,0,0,4,1,1.2,1.2,0.4,1.5,8,86,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.06,0.05,0.06
Erik Palmer-Brown,2022-2023,Troyes,38,36,3191,35.5,0,0,0,0,0,0,5,0,1.1,1.1,0.4,1.5,6,75,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Lucas Paquetá,2022-2023,Lyon,2,2,159,1.8,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,3,8,0.0,0.0,0.0,0.0,0.0,0.21,0.12,0.33,0.21,0.33
Leandro Paredes,2022-2023,Paris S-G,3,0,52,0.6,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,1,6,0.0,1.73,1.73,0.0,1.73,0.0,0.72,0.72,0.0,0.72
Dimitri Payet,2022-2023,Marseille,24,9,835,9.3,4,3,7,3,1,1,0,0,3.0,2.2,3.5,5.7,22,71,0.43,0.32,0.75,0.32,0.65,0.33,0.37,0.7,0.24,0.62
Théo Pellenard,2022-2023,Auxerre,2,1,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Timothee Pembele,2022-2023,Paris S-G,5,4,263,2.9,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,4,5,0.0,0.34,0.34,0.0,0.34,0.05,0.11,0.17,0.05,0.17
Patrick Pentz,2022-2023,Reims,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas Pépé,2022-2023,Nice,18,17,1495,16.6,6,0,6,3,3,3,2,0,8.1,5.8,2.6,8.3,48,53,0.36,0.0,0.36,0.18,0.18,0.48,0.15,0.63,0.34,0.49
Brayann Pereira,2022-2023,Auxerre,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danilo Pereira,2022-2023,Paris S-G,33,27,2410,26.8,2,0,2,2,0,0,3,0,2.3,2.3,0.5,2.8,26,154,0.07,0.0,0.07,0.07,0.07,0.09,0.02,0.1,0.09,0.1
Mathias Pereira Lage,2022-2023,Brest,24,16,1264,14.0,2,1,3,2,0,0,2,0,1.4,1.4,1.6,3.0,20,30,0.14,0.07,0.21,0.14,0.21,0.1,0.11,0.21,0.1,0.21
Gaëtan Perrin,2022-2023,Auxerre,37,15,1391,15.5,3,1,4,2,1,1,1,0,3.0,2.2,1.9,4.1,55,69,0.19,0.06,0.26,0.13,0.19,0.19,0.12,0.32,0.14,0.27
Lucas Perrin,2022-2023,Strasbourg,26,18,1765,19.6,0,1,1,0,0,0,4,0,0.5,0.5,1.0,1.5,13,50,0.0,0.05,0.05,0.0,0.05,0.03,0.05,0.08,0.03,0.08
Ronaël Pierre-Gabriel,2022-2023,Strasbourg,14,7,653,7.3,0,1,1,0,0,0,3,0,0.2,0.2,0.8,1.0,16,22,0.0,0.14,0.14,0.0,0.14,0.03,0.12,0.14,0.03,0.14
Julien Ponceau,2022-2023,Lorient,31,20,1655,18.4,1,4,5,1,0,0,1,0,1.8,1.8,3.0,4.8,53,101,0.05,0.22,0.27,0.05,0.27,0.1,0.16,0.26,0.1,0.26
Łukasz Poręba,2022-2023,Lens,10,3,260,2.9,0,1,1,0,0,0,1,0,0.6,0.6,0.7,1.3,3,20,0.0,0.35,0.35,0.0,0.35,0.2,0.23,0.44,0.2,0.44
Jackson Porozo,2022-2023,Troyes,22,17,1617,18.0,2,0,2,2,0,0,3,0,2.8,2.8,0.2,3.0,6,26,0.11,0.0,0.11,0.11,0.11,0.16,0.01,0.17,0.16,0.17
Sanjin Prcić,2022-2023,Strasbourg,29,17,1633,18.1,1,1,2,1,0,0,3,1,1.2,1.2,0.8,1.9,14,112,0.06,0.06,0.11,0.06,0.11,0.06,0.04,0.11,0.06,0.11
Mehdi Puch Herrantz,2022-2023,Ajaccio,4,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22
Ghjuvanni Quilichini,2022-2023,Ajaccio,1,0,82,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ionuț Radu,2022-2023,Auxerre,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon Ramet,2022-2023,Lille,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adil Rami,2022-2023,Troyes,20,18,1596,17.7,0,1,1,0,0,0,2,0,0.7,0.7,0.6,1.3,4,35,0.0,0.06,0.06,0.0,0.06,0.04,0.03,0.07,0.04,0.07
Sergio Ramos,2022-2023,Paris S-G,33,31,2704,30.0,2,1,3,2,0,0,3,1,1.7,1.7,0.2,1.9,15,163,0.07,0.03,0.1,0.07,0.1,0.06,0.01,0.06,0.06,0.06
Aaron Ramsey,2022-2023,Nice,27,18,1584,17.6,1,1,2,1,0,0,3,0,2.5,2.5,1.8,4.3,29,126,0.06,0.06,0.11,0.06,0.11,0.14,0.1,0.24,0.14,0.24
Lilian Raolisoa,2022-2023,Angers,7,0,173,1.9,1,0,1,1,0,0,0,0,0.2,0.2,0.8,1.0,5,10,0.52,0.0,0.52,0.52,0.52,0.09,0.41,0.5,0.09,0.5
Elba Rashani,2022-2023,Clermont Foot,32,26,2162,24.0,3,3,6,3,0,0,3,0,4.7,4.7,3.6,8.3,55,54,0.12,0.12,0.25,0.12,0.25,0.2,0.15,0.34,0.2,0.34
Rafael Ratão,2022-2023,Toulouse,30,25,1851,20.6,5,4,9,5,0,0,2,0,5.1,5.1,4.1,9.2,61,83,0.24,0.19,0.44,0.24,0.44,0.25,0.2,0.45,0.25,0.45
Rayan Raveloson,2022-2023,Auxerre,34,27,2431,27.0,2,1,3,2,0,0,0,0,2.4,2.4,0.9,3.3,36,100,0.07,0.04,0.11,0.07,0.11,0.09,0.03,0.12,0.09,0.12
Jeff Reine-Adélaïde,2022-2023,Troyes,6,3,233,2.6,0,1,1,0,0,0,0,0,0.3,0.3,0.4,0.8,10,20,0.0,0.39,0.39,0.0,0.39,0.12,0.17,0.29,0.12,0.29
Jeff Reine-Adélaïde,2022-2023,Lyon,14,1,336,3.7,0,0,0,0,0,0,1,0,0.8,0.8,0.9,1.6,20,32,0.0,0.0,0.0,0.0,0.0,0.21,0.23,0.44,0.21,0.44
Alexsandro Ribeiro,2022-2023,Lille,21,16,1612,17.9,3,0,3,3,0,0,4,0,1.8,1.8,0.1,1.9,9,90,0.17,0.0,0.17,0.17,0.17,0.1,0.01,0.11,0.1,0.11
Rémy Riou,2022-2023,Lyon,7,6,601,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renaud Ripart,2022-2023,Troyes,26,15,1320,14.7,4,1,5,4,0,0,4,0,3.5,3.5,1.9,5.4,28,47,0.27,0.07,0.34,0.27,0.34,0.24,0.13,0.37,0.24,0.37
Joe Rodon,2022-2023,Rennes,16,16,1417,15.7,1,0,1,1,0,0,2,1,0.9,0.9,0.0,0.9,5,49,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.06,0.06,0.06
Valentin Rongier,2022-2023,Marseille,36,34,3032,33.7,1,2,3,1,0,0,8,0,1.7,1.7,2.7,4.4,57,238,0.03,0.06,0.09,0.03,0.09,0.05,0.08,0.13,0.05,0.13
Pablo Rosario,2022-2023,Nice,31,17,1767,19.6,0,1,1,0,0,0,6,0,0.9,0.9,1.8,2.7,18,112,0.0,0.05,0.05,0.0,0.05,0.05,0.09,0.14,0.05,0.14
Anthony Rouault,2022-2023,Toulouse,37,37,3314,36.8,2,1,3,2,0,0,4,1,3.3,3.3,0.8,4.1,10,136,0.05,0.03,0.08,0.05,0.08,0.09,0.02,0.11,0.09,0.11
Kays Ruiz,2022-2023,Auxerre,1,1,62,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabián Ruiz Peña,2022-2023,Paris S-G,27,21,1892,21.0,3,2,5,3,0,0,0,0,2.8,2.8,2.1,4.9,32,128,0.14,0.1,0.24,0.14,0.24,0.13,0.1,0.23,0.13,0.23
Halid Šabanović,2022-2023,Angers,15,8,638,7.1,2,0,2,2,0,0,1,1,0.9,0.9,0.0,1.0,5,20,0.28,0.0,0.28,0.28,0.28,0.13,0.01,0.14,0.13,0.14
Falaye Sacko,2022-2023,Montpellier,35,29,2580,28.7,1,3,4,1,0,0,3,0,0.8,0.8,1.1,1.9,50,76,0.03,0.1,0.14,0.03,0.14,0.03,0.04,0.07,0.03,0.07
Wesley Saïd,2022-2023,Lens,21,6,644,7.2,5,0,5,5,0,0,2,0,3.3,3.3,0.9,4.2,19,26,0.7,0.0,0.7,0.7,0.7,0.46,0.13,0.59,0.46,0.59
Théo Sainte-Luce,2022-2023,Montpellier,9,7,534,5.9,1,1,2,1,0,0,0,0,0.4,0.4,0.7,1.2,5,14,0.17,0.17,0.34,0.17,0.34,0.07,0.13,0.2,0.07,0.2
Hamza Sakhi,2022-2023,Auxerre,27,18,1658,18.4,1,2,3,1,0,0,1,0,1.7,1.7,3.2,4.9,43,135,0.05,0.11,0.16,0.05,0.16,0.09,0.17,0.27,0.09,0.27
Mamadou Sakho,2022-2023,Montpellier,15,7,763,8.5,1,0,1,1,0,0,2,0,0.5,0.5,0.2,0.7,0,33,0.12,0.0,0.12,0.12,0.12,0.06,0.02,0.08,0.06,0.08
Ibrahim Salah,2022-2023,Rennes,13,1,227,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,13,14,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.24,0.1,0.24
Amine Salama,2022-2023,Angers,25,12,1249,13.9,3,1,4,3,0,0,1,0,3.0,3.0,1.5,4.5,35,21,0.22,0.07,0.29,0.22,0.29,0.22,0.11,0.33,0.22,0.33
Yoann Salmier,2022-2023,Troyes,32,31,2646,29.4,1,0,1,1,0,0,5,1,1.2,1.2,0.4,1.6,24,121,0.03,0.0,0.03,0.03,0.03,0.04,0.02,0.05,0.04,0.05
Mama Samba Baldé,2022-2023,Troyes,34,30,2665,29.6,12,3,15,10,2,2,6,2,10.6,9.1,2.1,11.2,51,56,0.41,0.1,0.51,0.34,0.44,0.36,0.07,0.43,0.31,0.38
Brice Samba,2022-2023,Lens,37,37,3330,37.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renato Sanches,2022-2023,Paris S-G,23,6,717,8.0,2,0,2,2,0,0,1,0,1.1,1.1,1.7,2.8,30,56,0.25,0.0,0.25,0.25,0.25,0.14,0.21,0.35,0.14,0.35
Alexis Sánchez,2022-2023,Marseille,35,32,2679,29.8,14,3,17,12,2,3,3,0,12.6,10.2,5.8,16.0,42,127,0.47,0.1,0.57,0.4,0.5,0.42,0.2,0.62,0.34,0.54
Morgan Sanson,2022-2023,Strasbourg,18,18,1419,15.8,1,2,3,1,0,0,1,0,3.1,3.1,2.1,5.3,43,60,0.06,0.13,0.19,0.06,0.19,0.2,0.14,0.34,0.2,0.34
Baptiste Santamaria,2022-2023,Rennes,25,20,1813,20.1,2,0,2,2,0,0,2,0,1.1,1.1,0.7,1.8,17,141,0.1,0.0,0.1,0.1,0.1,0.06,0.03,0.09,0.06,0.09
Pablo Sarabia,2022-2023,Paris S-G,14,3,370,4.1,0,0,0,0,0,0,1,0,1.3,1.3,1.3,2.7,9,18,0.0,0.0,0.0,0.0,0.0,0.32,0.33,0.64,0.32,0.64
Amin Sarr,2022-2023,Lyon,13,6,537,6.0,1,1,2,1,0,0,0,0,1.2,1.2,0.4,1.6,12,9,0.17,0.17,0.34,0.17,0.34,0.21,0.07,0.27,0.21,0.27
Malang Sarr,2022-2023,Monaco,13,8,716,8.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,5,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
Mamadou Sarr,2022-2023,Lyon,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Téji Savanier,2022-2023,Montpellier,30,30,2546,28.3,12,4,16,6,6,6,4,3,8.6,3.8,5.8,9.6,48,205,0.42,0.14,0.57,0.21,0.35,0.3,0.21,0.51,0.14,0.34
Kasper Schmeichel,2022-2023,Nice,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Alidu Seidu,2022-2023,Clermont Foot,28,28,2458,27.3,0,0,0,0,0,0,10,1,0.1,0.1,0.5,0.7,27,65,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02
Matz Sels,2022-2023,Strasbourg,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Marvin Senaya,2022-2023,Strasbourg,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaj Sierhuis,2022-2023,Reims,14,1,218,2.4,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,5,3,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
Vincent Sierro,2022-2023,Toulouse,15,7,665,7.4,0,0,0,0,0,0,3,0,0.5,0.5,0.8,1.2,7,49,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.17,0.06,0.17
Caio Henrique Oliveira Silva,2022-2023,Monaco,35,32,2896,32.2,1,9,10,1,0,0,3,0,0.7,0.7,5.2,6.0,56,197,0.03,0.28,0.31,0.03,0.31,0.02,0.16,0.19,0.02,0.19
Abdallah Sima,2022-2023,Angers,34,19,1836,20.4,5,1,6,5,0,0,0,0,4.8,4.8,2.2,7.0,38,21,0.25,0.05,0.29,0.25,0.29,0.24,0.11,0.34,0.24,0.34
Moses Simon,2022-2023,Nantes,34,28,2346,26.1,5,4,9,4,1,1,3,0,4.6,3.6,3.5,7.1,138,62,0.19,0.15,0.35,0.15,0.31,0.18,0.14,0.31,0.14,0.27
Lassine Sinayoko,2022-2023,Auxerre,33,16,1570,17.4,1,2,3,1,0,0,2,1,3.2,3.2,2.7,5.9,49,74,0.06,0.11,0.17,0.06,0.17,0.18,0.16,0.34,0.18,0.34
Ibrahima Sissoko,2022-2023,Strasbourg,26,13,1310,14.6,0,2,2,0,0,0,1,0,0.7,0.7,0.9,1.6,18,67,0.0,0.14,0.14,0.0,0.14,0.05,0.06,0.11,0.05,0.11
Moussa Sissoko,2022-2023,Nantes,30,22,1918,21.3,2,0,2,2,0,0,3,0,2.4,2.4,0.9,3.3,33,105,0.09,0.0,0.09,0.09,0.09,0.11,0.04,0.16,0.11,0.16
Naatan Skyttä,2022-2023,Toulouse,2,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4
Islam Slimani,2022-2023,Brest,16,11,986,11.0,1,1,2,1,0,1,5,0,2.5,1.7,1.2,2.9,11,26,0.09,0.09,0.18,0.09,0.18,0.23,0.11,0.33,0.16,0.26
Eduard Sobol,2022-2023,Strasbourg,15,9,870,9.7,0,1,1,0,0,0,2,0,0.1,0.1,0.8,0.9,16,34,0.0,0.1,0.1,0.0,0.1,0.01,0.08,0.09,0.01,0.09
Carlos Soler,2022-2023,Paris S-G,26,14,1187,13.2,3,2,5,3,0,0,0,0,1.6,1.6,1.4,3.0,18,53,0.23,0.15,0.38,0.23,0.38,0.12,0.11,0.23,0.12,0.23
François-Joseph Sollacaro,2022-2023,Ajaccio,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Sotoca,2022-2023,Lens,38,34,3054,33.9,7,9,16,6,1,3,4,0,10.5,8.1,8.1,16.2,53,186,0.21,0.27,0.47,0.18,0.44,0.31,0.24,0.55,0.24,0.48
Moussa Soumano,2022-2023,Ajaccio,14,5,495,5.5,1,0,1,1,0,0,3,0,0.5,0.5,0.3,0.8,5,1,0.18,0.0,0.18,0.18,0.18,0.1,0.05,0.15,0.1,0.15
Arnaud Souquet,2022-2023,Montpellier,12,3,361,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,5,10,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.15,0.01,0.15
Kevin Spadanuda,2022-2023,Ajaccio,22,13,1063,11.8,0,1,1,0,0,0,3,0,0.7,0.7,0.6,1.3,17,17,0.0,0.08,0.08,0.0,0.08,0.06,0.05,0.11,0.06,0.11
Djed Spence,2022-2023,Rennes,8,7,573,6.4,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,21,21,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08
Stijn Spierings,2022-2023,Toulouse,36,35,3120,34.7,2,0,2,2,0,0,6,0,1.8,1.8,2.1,3.9,31,231,0.06,0.0,0.06,0.06,0.06,0.05,0.06,0.11,0.05,0.11
Calvin Stengs,2022-2023,Nice,4,3,212,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,10,12,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0.17,0.12,0.17
Tony Strata,2022-2023,Ajaccio,3,1,138,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Gabriel Suazo,2022-2023,Toulouse,18,14,1259,14.0,0,1,1,0,0,0,1,0,0.1,0.1,0.8,0.9,26,79,0.0,0.07,0.07,0.0,0.07,0.01,0.06,0.07,0.01,0.07
